example_index,is_few_shot,true_S1,true_S2,true_A,inf_correct,model_A,trans_correct,model_S1,model_S2,model_explanation,s1_edit_norm,s2_edit_norm,focus,logic,alternative,file_id,mode,backend,model_name,run_timestamp_utc,response_id,cv_fold,speaker
9,0,Sam only gave Ellen GRAPES.,Sam didn't give Rob grapes.,B,0,A,,,,"The prosodic focus on ""grapes"" in S1 emphasizes the specific item given, and S2 states that Rob did not receive that same item, which is consistent with the information in S1.",,,2,NEG,1,f8,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
0,0,Sam only gave ELLEN bananas.,Sam also gave Ellen grapes.,B,0,A,,,,"The prosodic focus on ""Ellen"" in S1 emphasizes that Ellen was the only recipient of bananas, but this does not exclude Sam from giving her other fruits like grapes. Thus, S2 is entailed by S1.",,,1,POS,2,f9,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
1,0,Sam only gave MARY apples.,Sam didn't give Mary oranges.,B,0,A,,,,"The prosodic focus on ""Mary"" in S1 emphasizes that she was the recipient of the apples, and S2 states that Sam didn't give her oranges, which is consistent with the information in S1. There is no contradiction, and S2 adds information that does not conflict with S1.",,,1,NEG,2,f9,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
2,0,Sam only gave TOM bananas.,Sam also gave Tom apples.,B,0,C,,,,"The focus on ""bananas"" in S1 implies Sam did not give Tom other fruits, contradicting S2 which states he also gave Tom apples.",,,1,POS,2,f9,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
3,0,Sam only gave MARY apples.,Sam didn't give Mary grapes.,B,0,A,,,,"The prosodic focus on ""Mary"" in S1 emphasizes that she was the only recipient of apples, making S2 (Sam didn't give Mary grapes) consistent with S1, as it doesn't contradict the information about apples and doesn't introduce any conflicting claim about grapes.",,,1,NEG,2,f9,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
4,0,Sam only gave Mary ORANGES.,Sam didn't give Mary apples.,A,1,A,,,,"The prosodic focus on ""oranges"" in S1 emphasizes that oranges were the only fruit given, making S2 (Sam didn't give Mary apples) a logical consequence.",,,2,NEG,2,f9,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
5,0,Sam only gave Rob APPLES.,Sam also gave Mary apples.,B,0,A,,,,"The focus on ""only"" in S1 indicates that Sam gave apples to Rob and no one else. S2 states that Sam also gave apples to Mary, which contradicts the exclusivity implied by ""only."" Therefore, S2 is contradicted by S1.",,,2,POS,1,f9,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
6,0,Sam only gave ROB apples.,Sam also gave Tom apples.,C,1,C,,,,"S2 contradicts S1 because S1 states Sam only gave apples to Rob, implying no one else received apples, while S2 claims Sam also gave apples to Tom.",,,1,POS,1,f9,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
7,0,Sam only gave Rob ORANGES.,Sam didn't give Rob bananas.,A,1,A,,,,"The prosodic focus on ""oranges"" in S1 emphasizes that oranges were the only fruit given, making S2 (Sam didn't give Rob bananas) logically entailed, as it aligns with the exclusivity implied.",,,2,NEG,2,f9,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
8,0,Sam only gave Bill GRAPES.,Sam also gave Rob grapes.,B,0,C,,,,"S1 states Sam only gave Bill grapes, implying he did not give grapes to anyone else. S2 claims Sam also gave Rob grapes, which contradicts the exclusivity implied by ""only"" in S1.",,,2,POS,1,f9,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
9,0,Sam only gave Rob GRAPES.,Sam also gave Rob bananas.,C,1,C,,,,"S2 contradicts S1 because S1 states Sam ""only"" gave Rob grapes, implying no other fruits, while S2 claims Sam also gave Rob bananas.",,,2,POS,2,f9,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
0,0,Sam only gave Tom APPLES.,Sam also gave Tom grapes.,C,1,C,,,,"S1 states Sam gave Tom only apples, implying no other fruits. S2 contradicts this by stating Sam also gave Tom grapes.",,,2,POS,2,f10,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
1,0,Sam only gave Mary BANANAS.,Sam didn't give Bill bananas.,B,0,A,,,,"The prosodic focus on ""only"" in S1 emphasizes that bananas were the sole item Sam gave to Mary, implying he didn't give bananas to anyone else, including Bill. Thus, S2 is entailed.",,,2,NEG,1,f10,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
2,0,Sam only gave MARY apples.,Sam also gave Mary bananas.,B,0,C,,,,"The word ""only"" in S1 implies that Sam gave Mary apples and nothing else. S2 contradicts this by stating that Sam also gave Mary bananas.",,,1,POS,2,f10,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
3,0,Sam only gave SUE apples.,Sam didn't give Rob apples.,A,1,A,,,,"The prosodic focus on ""Sue"" in S1 emphasizes that Sue was the only recipient, making S2 (Sam didn't give Rob apples) a logical consequence.",,,1,NEG,1,f10,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
4,0,Sam only gave BILL bananas.,Sam also gave Bill grapes.,B,0,C,,,,"S1 states that Sam gave Bill only bananas, implying no other fruits. S2 contradicts this by stating Sam also gave Bill grapes.",,,1,POS,2,f10,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
5,0,Sam only gave Rob GRAPES.,Sam didn't give Rob apples.,A,1,A,,,,"The prosodic focus on ""grapes"" in S1 emphasizes that grapes were the only fruit given, making S2 a logical consequence.",,,2,NEG,2,f10,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
6,0,Sam only gave SUE grapes.,Sam also gave Tom grapes.,C,1,C,,,,"S1 states that Sam gave grapes to Sue and only Sue, implying no one else received grapes. S2 contradicts this by stating Sam also gave grapes to Tom.",,,1,POS,1,f10,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
7,0,Sam only gave ELLEN grapes.,Sam didn't give Rob grapes.,A,1,A,,,,"The prosodic focus on ""Ellen"" in S1 emphasizes that she was the only recipient, making S2 a logical consequence.",,,1,NEG,1,f10,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
8,0,Sam only gave MARY grapes.,Sam also gave Mary bananas.,B,0,A,,,,"The prosodic focus on ""Mary"" in S1 emphasizes that she was the only recipient of the grapes, but does not exclude the possibility that Sam gave her other items, like bananas. Thus, S2 is entailed.",,,1,POS,2,f10,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
9,0,Sam only gave SUE apples.,Sam didn't give Bill apples.,A,1,A,,,,"The prosodic focus on ""Sue"" in S1 emphasizes that she was the only recipient, making S2 (Sam didn't give Bill apples) a logical consequence.",,,1,NEG,1,f10,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
0,0,Sam only gave ROB oranges.,Sam didn't give Tom oranges.,A,1,A,,,,"The focus on ""Rob"" in S1 emphasizes that Rob was the only recipient, making S2 (Tom not receiving oranges) logically entailed.",,,1,NEG,1,f11,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
1,0,Sam only gave SUE grapes.,Sam didn't give Bill grapes.,A,1,A,,,,"The prosodic focus on ""Sue"" in S1 emphasizes that she was the only recipient of grapes, which is consistent with S2 stating Bill did not receive any.",,,1,NEG,1,f11,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
2,0,Sam only gave SUE oranges.,Sam didn't give Mary oranges.,A,1,A,,,,"The prosodic focus on ""Sue"" in S1 emphasizes that she was the only recipient, making S2 a logical consequence.",,,1,NEG,1,f11,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
3,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen grapes.,B,0,A,,,,"The focus on ""bananas"" in S1 implies that Sam gave Ellen bananas and possibly other things, but S2 specifies that Sam didn't give her grapes, which is consistent with the information in S1. Therefore, S2 is entailed by S1.",,,1,NEG,2,f11,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
4,0,Sam only gave ELLEN bananas.,Sam didn't give Ellen oranges.,B,0,A,,,,"The prosodic focus on ""bananas"" in S1 emphasizes that only bananas were given to Ellen, making it entailed that oranges were not given.",,,1,NEG,2,f11,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
5,0,Sam only gave ROB grapes.,Sam didn't give Rob apples.,B,0,A,,,,"The focus on ""Rob"" in S1 implies that Rob was the only recipient of grapes, making it entailed that Sam didn't give Rob apples (as the focus suggests exclusivity in the action).",,,1,NEG,2,f11,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
6,0,Sam only gave BILL apples.,Sam also gave Ellen apples.,C,1,C,,,,"S2 contradicts S1 because S1 states Sam *only* gave apples to Bill, implying no one else received apples, while S2 claims Sam also gave apples to Ellen.",,,1,POS,1,f11,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
7,0,Sam only gave ELLEN apples.,Sam also gave Sue apples.,C,1,C,,,,"S2 contradicts S1 because S1 states Sam *only* gave apples to Ellen, implying no one else received apples, while S2 claims Sam also gave apples to Sue.",,,1,POS,1,f11,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
8,0,Sam only gave ELLEN oranges.,Sam also gave Rob oranges.,C,1,C,,,,"S2 contradicts S1 because S1 states Sam gave oranges to Ellen and only Ellen, while S2 claims Sam also gave oranges to Rob, implying Ellen wasn't the only recipient.",,,1,POS,1,f11,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
9,0,Sam only gave SUE apples.,Sam also gave Bill apples.,C,1,C,,,,"S1 states that Sam gave apples only to Sue, implying no one else received apples. S2 contradicts this by stating Sam also gave apples to Bill.",,,1,POS,1,f11,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
0,0,Sam only gave BILL grapes.,Sam also gave Bill apples.,B,0,C,,,,"The focus on ""Bill"" in S1 implies that Bill was the only recipient of grapes, making S2 (which states Sam gave Bill apples) contradictory if interpreted as implying Sam gave Bill something else besides grapes. However, since S2 introduces a new food (apples), it's not strictly contradictory unless we assume Sam only gave grapes. But given the focus on ""Bill,"" the implication is exclusivity, so adding another item to Bill's gifts contradicts the exclusivity implied by ""only.""",,,1,POS,2,f12,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
1,0,Sam only gave ROB apples.,Sam also gave Rob bananas.,B,0,C,,,,"S2 contradicts S1 because S1 states Sam ""only"" gave Rob apples, implying no other fruits, while S2 claims Sam also gave Rob bananas.",,,1,POS,2,f12,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
2,0,Sam only gave ROB grapes.,Sam also gave Rob bananas.,B,0,A,,,,"The focus on ""Rob"" in S1 emphasizes that Rob was the only recipient of grapes, but this doesn't exclude Sam from giving Rob other things like bananas. Thus, S2 is entailed.",,,1,POS,2,f12,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
3,0,Sam only gave Rob ORANGES.,Sam didn't give Ellen oranges.,B,0,A,,,,"The prosodic focus on ""oranges"" in S1 emphasizes the type of item given, and S2 states that Ellen was not given that same item, which is consistent with Sam only giving oranges to Rob.",,,2,NEG,1,f12,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
4,0,Sam only gave Sue APPLES.,Sam didn't give Rob apples.,B,0,A,,,,"The prosodic focus on ""apples"" in S1 emphasizes the type of item given, and S2 states that Rob was not given apples, which is consistent with Sam only giving apples to Sue. Thus, S2 is entailed by S1.",,,2,NEG,1,f12,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
5,0,Sam only gave Tom APPLES.,Sam didn't give Bill apples.,B,0,A,,,,"The prosodic focus on ""Tom"" in S1 emphasizes that Tom is the recipient of the apples, which is consistent with S2 stating that Bill did not receive them. This supports the entailment that only Tom got apples.",,,2,NEG,1,f12,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
6,0,Sam only gave Tom BANANAS.,Sam didn't give Sue bananas.,B,0,A,,,,"The prosodic focus on ""only"" in S1 emphasizes that Sam gave bananas to Tom and no one else, which entails that Sue was not given bananas.",,,2,NEG,1,f12,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
7,0,Sam only gave Sue APPLES.,Sam didn't give Sue oranges.,A,1,A,,,,"The prosodic focus on ""apples"" in S1 emphasizes that apples were the only fruit given, making S2 a logical consequence.",,,2,NEG,2,f12,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
8,0,Sam only gave Sue BANANAS.,Sam didn't give Sue oranges.,A,1,A,,,,"The prosodic focus on ""bananas"" in S1 emphasizes that Sue received only bananas and nothing else. S2 states that Sam didn't give Sue oranges, which is consistent with the idea that only bananas were given. Thus, S2 is entailed by S1.",,,2,NEG,2,f12,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
9,0,Sam only gave Sue ORANGES.,Sam didn't give Sue bananas.,A,1,A,,,,"The prosodic focus on ""oranges"" in S1 emphasizes that oranges were the only fruit Sam gave Sue, making S2 (Sam didn't give Sue bananas) logically entailed, as it's consistent with the exclusive action described.",,,2,NEG,2,f12,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
0,0,Sam only gave Ellen BANANAS.,Sam also gave Tom bananas.,B,0,C,,,,"The focus on ""only"" in S1 implies Sam gave bananas to no one else besides Ellen. S2 contradicts this by stating Sam also gave bananas to Tom.",,,2,POS,1,f13,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
1,0,Sam only gave Ellen ORANGES.,Sam also gave Rob oranges.,B,0,A,,,,"The prosodic focus on ""oranges"" in S1 emphasizes the type of item given, and S2 adds that Rob also received the same item, which is consistent with S1.",,,2,POS,1,f13,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
2,0,Sam only gave Rob BANANAS.,Sam also gave Ellen bananas.,B,0,C,,,,S1 states that Sam gave Rob bananas and implies he did not give bananas to anyone else. S2 contradicts this by stating Sam also gave Ellen bananas.,,,2,POS,1,f13,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
3,0,Sam only gave Tom BANANAS.,Sam also gave Mary bananas.,B,0,C,,,,"The word ""only"" in S1 implies Sam gave bananas to Tom and no one else. S2 states Sam also gave bananas to Mary, which contradicts the exclusivity implied by ""only"".",,,2,POS,1,f13,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
4,0,Sam only gave Ellen ORANGES.,Sam also gave Ellen apples.,C,1,C,,,,"S2 contradicts S1 because S1 states Sam ""only"" gave Ellen oranges, implying no other fruits, while S2 claims Sam also gave her apples.",,,2,POS,2,f13,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
5,0,Sam only gave Rob BANANAS.,Sam also gave Rob oranges.,C,1,C,,,,"The word ""only"" in S1 implies that Sam did not give Rob anything other than bananas. S2 states that Sam also gave Rob oranges, which contradicts the exclusivity implied by ""only"".",,,2,POS,2,f13,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
6,0,Sam only gave Sue ORANGES.,Sam also gave Sue bananas.,C,1,C,,,,"S2 contradicts S1 because S1 states Sam *only* gave Sue oranges (implying no other fruits), while S2 claims Sam also gave her bananas.",,,2,POS,2,f13,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
7,0,Sam only gave Tom APPLES.,Sam also gave Tom bananas.,C,1,C,,,,"The focus on ""only"" in S1 implies Sam gave Tom nothing but apples, contradicting S2 which states Sam also gave bananas.",,,2,POS,2,f13,audio,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,20260522_144948,,,speaker0
